microsecond,acSX,acSY,acSZ,accX,accY,accZ,angX,angY,angZ,score
0,1.028,-0.009,0.036,-1.038,-2.075,1.282,-19.078,-87.902,-103.008,0
46,0.988,-0.179,0.166,1.404,-0.366,-0.61,-48.455,-76.113,-162.372,0
90,1.038,-0.011,0.042,1.648,-1.343,0.916,-23.368,-88.028,-98.558,0
136,0.971,-0.224,0.165,1.77,-0.122,-0.61,-48.411,-76.168,-162.318,0
179,1.039,0.003,0.041,0.366,-1.221,0,-25.79,-88.165,-95.9,0
241,0.977,-0.219,0.164,-3.357,0.732,-0.366,-48.307,-76.168,-162.598,0
284,1.029,-0.005,0.035,-0.061,0.488,-0.122,-26.115,-88.143,-95.663,0
331,0.983,-0.161,0.161,2.808,-0.305,0,-48.065,-76.168,-162.74,0
419,1.041,-0.023,0.057,5.066,8.85,-0.061,-21.138,-87.869,-100.223,0
436,0.977,-0.205,0.158,2.991,1.038,1.587,-47.554,-76.086,-162.675,0
494,1.039,-0.026,0.046,1.404,16.113,0.488,-13.716,-86.808,-107.166,0
527,0.984,-0.172,0.167,17.639,-0.427,5.554,-46.741,-75.8,-162.477,0
599,1.05,-0.046,0.177,0.732,11.475,2.197,-9.717,-85.04,-110.297,0
632,0.969,-0.203,0.177,12.39,-0.671,12.573,-49.103,-74.998,-159.362,0
689,1.04,-0.017,0.126,7.568,14.648,0.916,-7.311,-83.496,-111.703,0
736,0.97,-0.227,0.186,5.188,-0.183,12.695,-51.696,-73.982,-156.099,0
793,1.036,0.006,0.09,4.395,11.475,0.977,-6.658,-82.716,-111.671,0
827,0.964,-0.244,0.183,1.587,-1.099,9.827,-53.465,-73.169,-153.572,0
899,0.996,-0.003,0.047,3.113,15.808,0.916,-5.922,-81.738,-111.714,0
946,0.971,-0.245,0.184,5.676,-1.099,9.583,-54.657,-72.554,-151.743,0
1005,1.023,-0.054,0.172,4.761,7.935,1.77,-5.361,-80.733,-111.632,0
1022,0.968,-0.267,0.176,5.005,-0.427,8.667,-56.052,-71.867,-149.771,0
1094,0.998,-0.008,0.149,1.953,11.23,1.404,-5.109,-79.865,-111.561,0
1126,0.951,-0.279,0.18,7.141,-0.61,6.836,-56.909,-71.329,-148.409,0
1199,1.01,-0.04,0.186,2.991,8.789,0.61,-4.114,-78.997,-112.104,0
1232,0.959,-0.325,0.17,6.104,-0.427,6.897,-57.601,-70.818,-147.217,0
1304,1.019,-0.045,0.227,10.62,7.69,0.732,-3.84,-78.272,-112.033,0
1337,0.96,-0.352,0.154,7.996,-0.732,9.216,-58.716,-70.17,-145.717,0
1424,1.02,-0.027,0.266,8.118,6.531,1.709,-3.785,-77.41,-111.561,0
1437,0.946,-0.328,0.182,5.188,-1.099,9.644,-59.925,-69.412,-143.998,0
1499,1.01,-0.005,0.249,2.075,11.658,-0.122,-2.988,-76.426,-111.643,0
1516,0.944,-0.297,0.176,3.723,0.183,8.057,-60.661,-68.714,-142.789,0
1603,1.004,-0.019,0.26,-0.061,7.507,0.183,-2.324,-75.602,-111.956,0
1621,0.933,-0.307,0.158,2.258,-0.061,8.057,-61.337,-68.033,-141.735,0
1723,0.99,-0.038,0.246,-4.089,14.404,1.77,-2.384,-74.839,-111.616,0
1732,0.93,-0.388,0.175,-0.732,-2.075,5.676,-62.012,-67.588,-140.647,0
1799,0.974,-0.035,0.246,-4.395,6.47,2.38,-2.461,-74.037,-111.033,0
1904,1.003,-0.041,0.307,6.775,4.639,2.319,-3.159,-73.279,-110.435,0
1929,0.938,-0.373,0.184,4.517,-0.061,3.296,-63.743,-66.786,-138.301,0
2009,0.98,-0.01,0.303,1.282,-0.122,-1.709,-1.956,-72.999,-110.429,0
2023,0.918,-0.352,0.17,1.282,2.014,0.061,-63.029,-66.687,-138.29,0
2114,0.985,0.04,0.211,5.859,-6.836,-3.296,-0.703,-73.729,-111.665,0
2125,0.932,-0.367,0.213,-2.991,3.723,-5.981,-61.859,-66.775,-139.257,0
2219,0.981,-0.011,0.205,0.183,-20.874,-2.502,-0.066,-75.449,-112.626,0
2235,0.924,-0.354,0.193,0.305,2.93,-7.385,-60.656,-67.17,-140.669,0
2309,1.021,0.014,0.218,3.967,-23.438,-2.625,0.291,-77.52,-113.445,0
2414,1.032,0.046,0.265,-0.793,-21.179,-0.854,1.615,-78.909,-114.884,0
2424,0.961,-0.325,0.239,-1.77,1.892,-14.954,-57.008,-68.835,-144.86,0
2507,0.97,-0.267,0.222,-3.357,1.892,-15.625,-54.717,-69.955,-147.706,0
2520,1.037,-0.023,0.202,-1.831,-15.32,-1.892,2.571,-80.42,-116.576,0
2613,0.934,-0.128,0.178,5.066,2.319,-19.775,-51.262,-71.29,-151.293,0
2630,0.999,0.037,0.091,-0.366,-8.118,-4.272,4.664,-82.447,-118.839,0
2701,0.96,-0.214,0.205,0,3.601,-18.25,-47.06,-72.515,-156.044,0
2714,0.995,0.048,-0.013,-7.263,-11.23,-4.089,8.745,-84.139,-123.42,0
2806,0.949,-0.248,0.224,-4.272,3.723,-15.259,-43.868,-73.295,-160.439,0
2834,1.014,-0.004,0.052,-9.399,-26.794,-2.136,14.908,-86.396,-131.166,0
2897,0.961,-0.238,0.208,-10.498,3.967,-12.573,-40.529,-73.922,-164.866,0
2928,1.03,0.018,0.048,-10.071,-18.677,-1.709,30.608,-87.918,-148.118,0
3002,0.962,-0.197,0.205,-2.502,2.38,-11.536,-37.392,-74.421,-168.629,0
3029,1.032,0.004,-0.01,-0.977,-15.93,-1.404,80.717,-88.83,160.977,0
3106,0.91,-0.194,0.204,-0.488,0.366,-13.733,-32.921,-75.103,-173.013,0
3125,1.021,0.018,0.046,-13.977,-22.217,-1.16,142.02,-88,99.564,0
3196,0.999,-0.178,0.227,-4.028,-1.282,-3.357,-29.718,-75.613,-176.336,0
3299,1.107,-0.067,0.185,-14.099,3.479,3.174,150.903,-87.545,90.566,0
3312,0.983,-0.188,0.234,-0.732,-3.967,13.306,-33.316,-75.454,-172.628,0
3343,1.036,-0.019,0.059,-1.831,26.123,5.127,116.543,-89.264,125.409,0
3392,1.068,-0.192,0.187,18.066,-7.69,18.982,-40.408,-74.674,-165.135,0
3434,0.92,0.214,0.028,8.423,13.245,6.348,7.603,-88.407,-124.266,0
3497,1.016,-0.189,0.179,31.921,-3.845,13.916,-43.984,-73.911,-160.043,0
3527,1.06,0.067,0.122,3.906,12.207,4.7,4.021,-87.237,-119.29,0
3601,0.992,-0.274,0.182,9.521,-6.042,16.846,-47.933,-73.257,-155.446,0
3643,1.021,0.043,0.097,5.188,16.968,5.92,-4.504,-85.765,-110.094,0
3734,1.018,0.049,0.047,-1.343,17.944,1.648,-5.054,-84.265,-108.375,0
3811,0.952,-0.247,0.198,11.658,-1.038,13.489,-54.278,-71.395,-147.486,0
3839,1.066,-0.041,0.095,0.732,9.888,1.343,-4.466,-82.93,-108.397,0
3887,0.896,-0.213,0.208,13.245,0.122,10.498,-55.503,-70.521,-145.261,0
3944,1.052,-0.029,0.161,-0.61,8.606,-1.465,-3.686,-81.799,-108.534,0
3991,0.952,-0.269,0.208,2.747,0.305,9.705,-56.547,-69.675,-143.756,0
4034,0.995,-0.026,0.206,-3.479,13.733,1.16,-2.878,-80.75,-109.061,0
4081,0.99,-0.326,0.215,10.376,-1.343,10.315,-58.288,-68.818,-142.037,0
4139,0.979,0.02,0.15,-8.728,11.902,2.686,-2.516,-79.508,-108.94,0
4187,0.951,-0.27,0.211,8.85,-0.671,5.737,-59.518,-68.077,-140.526,0
4251,0.983,0.023,0.125,3.906,0.977,0.305,-2,-79.294,-109.056,0
4291,0.926,-0.338,0.2,-1.282,0.671,-2.625,-59.167,-68.044,-140.587,0
4349,1.026,0.012,0.182,1.343,-5.371,-1.221,-1.379,-79.656,-109.731,0
4397,0.944,-0.337,0.191,-5.798,0.732,-3.54,-58.645,-68.28,-141.191,0
4439,0.999,0.025,0.142,2.93,-7.629,-0.183,-1.219,-80.414,-110.105,0
4485,0.934,-0.312,0.19,-6.714,1.099,-7.385,-57.651,-68.818,-142.273,0
4544,1.026,0.014,0.195,-8.24,-6.836,-0.793,-0.972,-81.156,-110.808,0
4606,0.955,-0.334,0.194,-6.775,2.38,-4.944,-56.772,-69.269,-143.696,0
4649,1.017,0,0.141,-4.578,-4.272,-0.549,-1.06,-81.656,-111.506,0
4683,0.939,-0.309,0.189,-5.737,2.258,-5.188,-56.162,-69.56,-144.926,0
4754,1.018,-0.014,0.107,-5.005,-8.667,-1.038,-0.939,-82.403,-112.429,0
4786,0.938,-0.251,0.198,-6.775,2.502,-7.202,-55.338,-69.988,-146.486,0
4844,1.026,0.009,0.12,-4.822,-10.864,-2.502,-0.28,-83.381,-113.95,0
4876,0.947,-0.242,0.208,-2.38,4.028,-10.742,-53.558,-70.56,-148.887,0
4979,1.036,0,0.13,-5.92,-8.911,-2.93,2.631,-84.133,-117.653,0
4990,0.964,-0.277,0.201,-1.77,3.174,-7.08,-51.872,-71.005,-151.249,0
5054,1.019,-0.002,0.088,-8.301,-3.662,-0.549,4.169,-84.869,-119.855,0
5071,0.957,-0.269,0.197,-7.69,1.16,-4.944,-51.01,-71.318,-152.726,0
5159,1.014,-0.003,0.074,-0.366,-2.014,0.732,3.494,-85.265,-119.745,0
5184,0.956,-0.26,0.197,-4.272,-1.099,-4.578,-50.543,-71.653,-153.468,0
5252,1.034,0,0.114,-2.747,-4.211,3.174,0.687,-85.485,-117.334,0
5303,0.951,-0.248,0.182,-5.066,-2.38,-1.648,-50.905,-71.955,-153.479,0
0,1.008,0.032,0.135,-7.446,-4.089,-0.671,3.84,-81.892,-111.352,0
14,0.981,-0.209,0.144,-2.075,3.357,-1.221,-51.625,-77.591,-160.373,0
43,1.024,0.026,0.116,-4.517,-12.207,-1.77,5.581,-82.941,-113.34,0
90,0.991,-0.151,0.139,-1.587,5.066,-1.77,-49.537,-77.41,-162.219,0
148,1.021,0.039,0.109,4.395,-12.573,-2.502,8.773,-84.139,-116.697,0
195,0.987,-0.148,0.155,-3.113,5.676,-3.235,-46.219,-77.305,-165.075,0
253,1.038,0.026,0.092,0.854,-11.841,-2.258,14.727,-85.188,-123.041,0
285,0.995,-0.157,0.155,-1.404,7.935,-1.099,-43.594,-76.871,-167.635,0
357,1.038,0.022,0.063,-2.625,-9.827,-5.981,24.939,-86.325,-133.978,0
389,0.991,-0.122,0.178,3.967,6.592,-4.333,-40.419,-76.602,-170.821,0
463,1.02,-0.014,0.074,-3.052,-7.751,-1.343,35.107,-86.666,-144.261,0
495,0.969,-0.146,0.145,-4.761,2.136,-2.747,-38.342,-76.509,-172.908,0
568,1.058,0.063,0.114,10.559,-3.601,3.174,34.969,-87.155,-143.904,0
616,0.999,-0.157,0.188,-11.597,-1.038,1.282,-37.793,-76.597,-172.837,0
660,1.022,0.115,0.025,31.433,9.583,3.845,23.275,-87.275,-131.616,0
686,0.975,-0.114,0.22,1.892,-0.488,4.333,-38.238,-76.586,-171.156,0
763,1.031,0.046,0.002,23.193,13.977,-3.174,20.517,-86.506,-127.98,0
791,0.991,-0.14,0.218,14.16,-0.732,4.333,-39.056,-76.355,-169.365,0
871,0.975,-0.122,0.198,3.967,0.61,12.268,-41.578,-75.701,-165.69,0
890,1.027,-0.042,0.095,11.169,11.108,-0.916,19.012,-85.188,-125.623,0
958,1.048,-0.055,0.166,24.902,26.245,1.221,12.947,-83.551,-119.009,0
976,0.985,-0.224,0.159,19.043,-3.113,18.372,-45.857,-74.773,-160.28,0
1063,1.047,0.012,0.191,28.625,22.339,1.587,10.492,-80.349,-113.461,0
1080,1,-0.32,0.231,4.761,-1.831,25.452,-48.62,-73.279,-154.083,0
1168,1.016,0.043,0.149,47.668,19.531,-2.869,10.97,-78.096,-112.044,0
1180,0.962,-0.25,0.196,16.602,1.77,15.076,-50.68,-71.867,-150.381,0
1288,1.004,-0.011,0.303,-36.255,10.681,-3.967,11.486,-75.685,-112.78,0
1310,0.977,-0.393,0.188,-24.841,3.174,11.536,-51.971,-70.922,-148.909,0
1365,0.932,-0.083,0.223,-32.288,6.348,14.404,-52.976,-69.626,-147.294,0
1394,1.01,0.189,0.36,-66.833,12.634,-3.357,12.09,-74.366,-113.45,0
1468,0.995,0.137,0.333,-21.667,17.151,-5.737,12.156,-72.515,-113.95,0
1470,0.945,-0.192,0.252,-10.254,4.944,12.695,-54.349,-68.247,-146.041,0
1572,0.95,0.109,0.237,-13.489,1.465,0.61,13.101,-71.686,-114.538,0
1580,0.924,-0.217,0.206,1.343,2.38,5.798,-55.146,-67.154,-144.844,0
1677,0.979,0.103,0.296,14.221,-4.272,2.747,12.739,-71.911,-114.307,0
1768,0.977,0.05,0.225,18.982,-31.433,5.31,12.832,-73.691,-114.307,0
1782,0.946,-0.351,0.216,9.338,1.831,-1.282,-55.519,-67.126,-143.789,0
1861,0.892,-0.004,0.166,15.869,-1.343,-12.268,-54.009,-67.473,-144.311,0
1873,0.983,0.076,0.121,9.46,-39.001,6.104,15.134,-77.964,-116.263,0
1965,0.97,-0.228,0.24,3.296,-2.625,-20.691,-49.889,-69.538,-147.728,0
1984,1.051,0.2,0.094,-33.569,-20.691,3.784,19.122,-80.793,-119.773,0
2070,0.959,-0.087,0.247,-7.263,-1.282,-25.574,-45.093,-71.62,-152.501,0
2090,1.012,-0.018,0.079,-31.86,-24.536,3.723,23.67,-83.617,-125.184,0
2162,0.97,-0.266,0.219,-1.404,-2.441,-19.47,-41.331,-73.191,-156.687,0
2180,1.049,0.059,0.161,-16.724,-25.024,5.493,30.405,-85.611,-131.995,0
2265,0.965,-0.268,0.217,9.705,-4.272,-13.184,-39.43,-74.383,-159.483,0
2292,1.024,0.089,0.054,24.292,-23.438,6.287,41.484,-87.567,-143.432,0
2355,0.986,-0.064,0.208,1.526,-3.357,-10.742,-37.37,-75.394,-162.147,0
2398,1.034,0.083,-0.012,-13.245,-2.686,3.113,63.155,-88.742,-167.135,0
2460,0.981,-0.083,0.211,6.042,0.427,-6.653,-36.013,-75.938,-163.702,0
2503,1.013,0.044,-0.128,-24.841,-16.846,2.93,124.887,-88.753,131.715,0
2550,0.976,-0.185,0.213,-0.854,1.892,-10.132,-32.805,-76.388,-167.509,0
2578,1.048,0.065,-0.011,-13.428,-20.02,-0.305,154.391,-87.462,101.052,0
2655,0.965,-0.166,0.22,-1.404,2.869,-13.55,-28.625,-76.833,-172.87,0
2728,1.036,0.041,0.002,11.902,-6.104,-1.892,159.692,-86.638,94.878,0
2806,1.003,-0.124,0.188,-15.259,1.465,-6.104,-26.087,-77.042,-176.495,0
2823,1.024,0.009,-0.064,10.01,3.479,-0.427,163.438,-86.05,90.11,0
2853,0.982,-0.098,0.188,-5.859,-1.709,1.099,-24.988,-77.217,-177.852,0
2893,1.014,0.023,-0.048,2.38,16.235,-0.916,161.938,-86.583,91.582,0
2955,1.006,-0.163,0.207,-12.939,-1.831,10.254,-27.933,-77.058,-175.161,0
2991,1.025,-0.013,-0.063,3.296,13,-0.122,152.99,-87.858,100.074,0
3045,0.986,-0.112,0.206,-1.221,-1.526,11.23,-32.866,-76.602,-170.272,0
3088,1.013,0,-0.038,23.376,9.399,-1.465,133.759,-88.731,119.877,0
3150,0.989,-0.083,0.222,7.141,-2.319,11.78,-36.535,-76.119,-165.377,0
3193,1.022,-0.027,-0.039,5.554,11.78,2.075,88.473,-89.149,165.899,0
3270,0.97,-0.098,0.217,-0.488,-2.747,10.925,-40.457,-75.641,-161.054,0
3302,1.026,0.008,-0.019,3.845,11.902,1.648,31.311,-88.808,-136.571,0
3375,0.972,-0.144,0.194,3.235,-2.686,7.385,-43.792,-75.251,-157.703,0
3412,1.054,-0.012,-0.008,4.333,1.831,0.183,18.484,-88.127,-123.442,0
3450,0.971,-0.12,0.188,11.78,-0.122,2.625,-44.885,-74.943,-156.011,0
3507,0.995,0.015,-0.064,12.878,-4.578,-0.916,24.269,-88.522,-128.359,0
3556,0.977,-0.18,0.201,7.751,-0.183,-7.019,-42.973,-75.328,-157.467,0
3633,1.038,-0.014,-0.047,-4.822,-14.954,2.075,63.281,-89.291,-166.904,0
3655,0.969,-0.105,0.201,5.676,1.343,-13.428,-39.408,-76.036,-160.994,0
3733,1.048,-0.024,0.021,-12.207,-12.268,1.16,149.139,-88.742,106.655,0
3751,0.988,-0.173,0.171,2.502,-0.366,-10.437,-36.107,-76.805,-165.399,0
3840,0.987,-0.063,0.167,2.38,-1.038,-5.31,-34.107,-77.305,-167.783,0
3870,1.038,-0.052,-0.004,-3.601,-5.676,3.296,167.937,-88.132,86.534,0
3912,1.049,-0.011,-0.015,-1.526,-8.057,3.723,177.325,-87.709,76.948,0
3931,0.971,-0.088,0.174,-3.601,0.671,-7.324,-32.404,-77.651,-170.002,0
4018,1.04,-0.015,-0.061,9.338,-4.211,-0.244,177.748,-87.127,76.437,0
4046,0.946,-0.043,0.181,-7.446,-0.61,-10.864,-28.597,-78.157,-174.007,0
4108,1.052,-0.011,0.001,-1.099,-5.615,-0.305,177.237,-86.715,76.624,0
4131,0.989,-0.135,0.189,-3.357,0.366,-4.211,-26.856,-78.404,-176.298,0
4213,1.048,-0.021,0,3.845,3.479,1.526,179.088,-86.863,74.361,0
4239,0.992,-0.104,0.171,-0.488,-1.16,3.357,-28.098,-78.398,-175.358,0
4319,1.016,-0.02,-0.056,7.019,5.188,1.404,-177.023,-87.38,70.521,0
4342,0.971,-0.093,0.178,3.235,-1.526,2.991,-30.125,-78.316,-173.276,0
4423,1.028,-0.002,-0.057,3.784,5.371,0.916,-173.485,-87.841,67.39,0
4437,0.993,-0.12,0.184,4.517,-1.099,3.052,-31.525,-78.272,-171.634,0
4527,1.046,0.016,0.017,10.864,2.563,0.122,-171.964,-88.154,66.434,0
4535,1.004,-0.127,0.184,5.859,0.061,6.165,-32.871,-78.091,-169.832,0
4603,1.044,-0.007,0.013,-0.183,7.935,0.061,-170.052,-88.824,64.896,0
4635,0.988,-0.124,0.174,-2.197,-0.061,10.071,-36.151,-77.585,-166.448,0
4708,1.025,-0.027,0.009,11.475,13.123,-1.709,-113.56,-89.83,8.652,0
4813,1.012,-0.01,0.005,11.353,13.611,2.197,-11.92,-88.929,-92.758,0
4840,0.97,-0.18,0.15,7.751,-1.465,12.085,-43.5,-76.317,-158.818,0
4920,1.008,-0.25,0.155,4.761,-3.479,14.771,-48.104,-75.531,-154.385,0
4963,1.059,-0.071,0.069,4.883,15.93,2.93,-9.943,-87.297,-94.614,0
5024,1.021,-0.063,0.062,7.813,27.588,2.441,-8.701,-85.259,-95.46,0
5025,0.971,-0.179,0.18,-6.653,-0.793,11.841,-51.877,-74.669,-150.375,0
5113,1.075,0.013,0.184,6.348,22.949,-3.296,-1.758,-82.178,-101.305,0
5126,1.006,-0.382,0.187,-6.348,0.427,15.32,-54.344,-73.685,-147.382,0
5218,1,-0.073,0.142,16.785,12.817,-0.183,-0.643,-80.53,-102.167,0
5231,0.949,-0.266,0.132,11.414,0.244,17.517,-57.903,-72.296,-143.795,0
5315,0.971,-0.248,0.13,8.728,-1.648,13.367,-59.974,-71.202,-141.4,0
5326,1.026,-0.037,0.117,10.742,11.841,-0.122,-0.714,-79.382,-101.849,0
5415,0.922,-0.285,0.177,2.136,-1.282,-1.831,-60.216,-70.955,-140.378,0
5431,0.951,0,-0.007,2.625,-21.301,2.136,-1.747,-80.189,-100.69,0
5506,0.925,-0.256,0.216,2.075,1.221,-22.034,-56.722,-72.438,-143.701,0
5524,0.985,0.048,0.039,9.094,-14.221,-1.77,-1.423,-82.733,-100.613,0
5610,0.98,-0.264,0.188,-6.897,2.441,-12.695,-54.218,-73.542,-147.09,0
5667,1.046,0.023,0.124,-5.981,-22.461,1.343,-3.944,-84.551,-99.355,0
5728,1.047,-0.004,0.169,-5.615,-13.672,-0.61,-5.592,-85.699,-98.866,0
5730,0.968,-0.328,0.163,-6.348,2.014,-6.836,-52.696,-74.163,-149.766,0
5805,0.981,-0.252,0.185,-5.615,0.916,-4.944,-51.751,-74.438,-151.221,0
5833,1.045,0.005,0.107,-5.249,-12.085,0.427,-5.823,-86.325,-99.355,0
5910,0.976,-0.212,0.184,-5.432,-0.732,-6.287,-50.845,-74.828,-152.501,0
5927,1.036,-0.009,0.075,-4.028,-12.329,2.747,-10.102,-87.281,-95.576,0
6001,0.988,-0.229,0.195,-4.883,-0.916,-5.981,-50.548,-75.278,-153.457,0
6030,1.035,0.004,0.062,-5.981,-15.625,3.479,-27.966,-88.418,-78.382,0
6105,0.988,-0.185,0.184,-2.808,0.061,-5.676,-49.614,-75.762,-154.836,0
6136,1.059,-0.018,0.07,-7.568,-3.601,1.587,-47.335,-88.857,-59.502,0
6225,0.982,-0.215,0.157,-0.61,0.122,-1.404,-49.581,-75.959,-155.248,0
6242,1.036,-0.005,0.043,-3.174,0.549,-0.549,-46.099,-88.813,-60.985,0
6330,0.979,-0.164,0.156,3.052,0.549,0.61,-49.493,-75.91,-155.259,0
6376,1.027,0.002,0.004,4.028,2.014,-2.136,-31.19,-88.77,-75.674,0
0,1.034,0.091,-0.012,-2.502,0.488,1.282,94.356,-84.672,126.008,3
47,0.996,0.128,-0.142,1.465,0.427,-0.61,142.575,-79.393,-28.861,3
78,1.026,0.095,-0.01,-1.526,-0.122,1.038,94.455,-84.705,125.876,3
156,0.985,0.131,-0.141,-0.61,-0.549,-0.061,142.427,-79.365,-28.652,3
172,1.024,0.096,-0.014,-2.93,-0.061,1.404,94.675,-84.738,125.651,3
281,1.024,0.101,-0.004,-1.892,-0.977,-0.488,95.592,-84.716,124.728,3
344,0.994,0.122,-0.146,-1.77,0.305,0.061,141.806,-79.299,-28.087,3
375,1.025,0.096,-0.006,-1.282,0,-0.061,95.922,-84.661,124.382,3
438,0.993,0.119,-0.146,2.258,1.831,-0.061,141.603,-79.393,-27.828,3
485,1.025,0.101,-0.011,0.122,0.916,-1.099,95.279,-84.534,125.129,3
547,0.99,0.118,-0.144,0.427,1.587,0.366,141.328,-79.547,-27.515,3
672,0.996,0.128,-0.139,3.479,0.366,-1.77,140.9,-79.568,-26.884,3
672,1.023,0.089,-0.017,0.122,0.183,-1.038,94.878,-84.408,125.535,3
703,1.038,0.1,-0.013,0.061,-0.854,2.502,96.108,-84.463,124.536,3
734,0.995,0.131,-0.142,1.648,-2.014,-1.404,141.037,-79.343,-26.873,3
781,1.04,0.103,-0.009,-0.183,-0.427,2.136,97.224,-84.661,123.492,3
844,1,0.129,-0.132,-1.709,-2.014,0.793,141.432,-79.2,-27.307,3
891,1.02,0.115,-0.015,-1.892,0.61,1.465,96.779,-84.798,123.832,3
938,0.988,0.133,-0.143,-1.709,0.366,0.549,141.866,-79.2,-27.905,3
1000,1.023,0.094,-0.017,-0.61,-0.305,-1.709,96.531,-84.688,123.931,3
1047,0.99,0.114,-0.142,-2.258,0.366,0.122,141.422,-79.294,-27.603,3
1094,1.023,0.097,-0.008,-3.662,-0.061,-0.977,96.465,-84.611,123.805,3
1156,0.982,0.117,-0.162,0.122,1.587,0,141.323,-79.343,-27.691,3
1187,1.034,0.079,-0.013,-0.244,0.488,-1.038,96.174,-84.501,124.047,3
1234,0.996,0.109,-0.151,2.563,1.038,-0.305,141.147,-79.437,-27.444,3
1297,1.033,0.086,-0.011,-0.549,0.977,0.549,95.828,-84.496,124.53,3
1344,0.996,0.122,-0.148,1.343,-0.916,0,141.498,-79.415,-27.702,3
1406,1.022,0.114,-0.018,-0.549,0,-0.793,95.85,-84.6,124.585,3
1437,0.994,0.103,-0.147,3.235,1.587,-1.465,141.46,-79.398,-27.592,3
1500,1.024,0.089,-0.009,-0.305,-0.854,2.014,96.685,-84.507,123.948,3
1531,0.997,0.101,-0.149,-0.366,-1.709,-0.977,141.07,-79.321,-27.07,3
1594,1.033,0.109,-0.013,-3.601,-0.305,2.197,97.718,-84.666,122.86,3
1640,1,0.106,-0.154,-2.747,-0.488,0.305,141.18,-79.178,-27.29,3
1703,1.027,0.092,-0.009,-0.61,0.793,-0.061,97.63,-84.556,123.074,3
1812,1.025,0.096,-0.021,-1.587,0,0.366,97.081,-84.567,123.58,3
1828,0.993,0.11,-0.151,-1.404,-0.244,-0.122,141.048,-79.288,-27.037,3
1890,1.024,0.101,-0.015,-2.197,-1.038,0.305,98.075,-84.578,122.558,3
1937,0.998,0.102,-0.152,-1.099,0.122,-1.038,140.641,-79.222,-26.653,3
2015,1.024,0.099,-0.008,-0.061,-0.244,1.587,98.882,-84.6,121.756,3
2031,0.989,0.109,-0.158,1.892,0.427,-0.488,140.504,-79.167,-26.455,3
2109,1.027,0.106,-0.018,-1.587,0.732,-0.671,98.481,-84.54,122.278,3
2125,0.997,0.105,-0.145,0,1.221,0.305,140.35,-79.255,-26.252,3
2219,1.024,0.099,-0.024,0.427,-0.488,-1.77,98.525,-84.348,122.327,3
2219,0.989,0.117,-0.148,0.244,2.319,-1.038,139.504,-79.382,-25.307,3
2312,0.99,0.137,-0.136,-1.16,-1.221,0.122,138.658,-79.371,-24.274,3
2390,1.026,0.093,-0.005,3.296,-0.427,0.305,99.695,-84.21,121.377,3
2421,0.987,0.158,-0.129,-2.869,-0.671,0.61,138.724,-79.31,-24.384,3
2453,1.031,0.102,-0.024,1.77,-0.244,-0.671,99.91,-84.271,121.185,3
2531,0.98,0.127,-0.135,3.906,3.235,-3.418,138.214,-79.354,-24.038,3
2547,1.016,0.102,-0.029,4.578,-2.014,-3.723,100.421,-84.188,120.471,3
2625,1.004,0.121,-0.136,-1.709,-2.38,-1.465,136.983,-79.206,-22.714,3
2625,1.039,0.088,-0.013,-1.648,-2.197,1.282,102.75,-84.073,118.356,3
2703,1.045,0.109,-0.023,1.77,0.305,1.953,103.672,-84.238,117.598,3
2718,1.004,0.147,-0.138,-2.258,-1.831,1.099,137.307,-79.036,-22.917,3
2812,1.024,0.116,-0.024,3.113,-0.793,-2.93,103.414,-84.183,117.74,3
2828,0.992,0.129,-0.144,2.563,2.258,-1.282,137.357,-79.08,-23.115,3
2937,0.982,0.105,-0.139,-0.366,-0.488,-0.61,136.978,-79.107,-22.901,3
2937,1.014,0.089,-0.015,-0.488,-0.427,0.549,103.546,-84.139,117.449,3
3031,1.026,0.107,-0.026,-2.869,0,1.77,103.914,-84.227,117.01,3
3046,0.991,0.139,-0.141,-2.869,-1.343,0.671,137.104,-79.025,-23.154,3
3125,1.001,0.133,-0.132,6.042,5.981,-10.498,135.137,-78.92,-21.033,3
3171,1.018,0.129,-0.045,9.827,-10.01,-5.31,107.957,-83.859,113.181,3
3218,0.978,0.192,-0.123,-0.977,4.7,-14.526,128.628,-78.404,-14.233,3
3218,1.021,0.098,-0.079,-1.526,-14.954,-2.93,116.603,-82.842,105.013,3
3327,0.984,0.18,-0.132,-3.906,1.526,-15.808,123.519,-77.25,-9.811,3
3327,1.022,0.102,-0.121,1.343,-18.005,-2.136,126.568,-81.958,94.631,3
3437,1.016,0.113,-0.095,6.042,-15.747,-1.404,135.093,-80.75,86.188,3
3515,0.96,0.252,-0.119,0.305,1.221,-15.503,115.593,-74.509,-2.197,3
3531,1.013,0.126,-0.107,2.625,-11.292,-0.183,140.911,-79.634,80.673,3
3609,0.989,0.251,-0.115,5.859,3.113,-14.16,113.445,-73.356,0.093,3
3676,1.026,0.127,-0.166,8.423,-13,-2.136,144.822,-78.613,77.289,3
3714,0.98,0.278,-0.102,3.113,4.761,-9.521,111.05,-72.438,2.703,3
3746,1.02,0.117,-0.179,4.211,-9.338,-3.418,146.305,-77.624,76.311,3
3808,0.953,0.305,-0.097,-0.244,4.089,-10.376,108.896,-71.713,4.636,3
3840,1.005,0.113,-0.209,2.197,-10.315,-3.54,147.508,-76.663,75.146,3
3964,0.992,0.136,-0.251,-2.563,-11.841,-0.793,149.453,-75.58,72.735,3
